id,username,date,text,reply,link,word,country,profile,retweet,likes,reproduction
5650,@remarkcentral,2021-06-20,Despite dying from hay fever I’m still going for a run into ferocious nature,1,,hayfever,England,https://twitter.com/remarkcentral,,,
5651,@r2bcheerful,2021-06-20,"getting kinda mad at people comparing the pandemic to hayfever season. i get it, we all can't handle pollen, but atleast your lungs work buddy.",1,,hayfever,England,https://twitter.com/r2bcheerful,,,
5672,@lucycunninghamx,2021-06-20,I hate waking up knowing hayfever is going to ruin my day,1,,hayfever,England,https://twitter.com/lucycunninghamx,,,
5673,@adanonso_,2021-06-20,"I don’t think I ever came across hay fever until I got to this country.

Then I thought it was ndi ocha sickness.

Now I am suffering from it ",1,,hayfever,England,https://twitter.com/adanonso_,,,
5674,@Hayleystevens,2021-06-20,I am too tired to do anything today. This honestly feels like the worst my hayfever has ever been ,1,,hayfever,England,https://twitter.com/Hayleystevens,,,
5697,@nutty1976,2021-06-20,"@Elwick70
 the 5g is strong in this one for jab 2. Just got past 24hrs and the only thing so far that's bothered me sleeping was stupid hayfever",4,,hayfever,England,https://twitter.com/nutty1976,,,
5698,@k4shf,2021-06-20,That’s awesome apparently local honey is good for hay fever ,4,,hayfever,England,https://twitter.com/k4shf,,,
5699,@jen31_jones,2021-06-20,"I dunno, I thought it was hayfever but now I'm not so sure, think I maybe developing a chest infection, lost my voice too ( I can hear the cheers)",4,,hayfever,England,https://twitter.com/jen31_jones,,,
5700,@Pindaaar,2021-06-20,"You're an actual idiot. Not everyone has hayfever. Kids don't get the flu in as high numbers as this. Look at the Covid Zoe list of symptoms. These ""hayfever-like"" symptoms were always on there. People had them in the winter. I had them in December.",4,,hayfever,England,https://twitter.com/Pindaaar,,,
5725,@Pindaaar,2021-06-20,"I caught Covid in December. Not hayfever season at all but still had sore eyes, sore throat, headache. I also had aching limbs, loss of appetite, a burning chest, cognitive impairment. Then, anosmia, the cough, a high fever. I also got pneumonia. It's NOT the flu or hayfever.",1,,hayfever,England,https://twitter.com/Pindaaar,,,
5726,@ashleyrandell82,2021-06-20,Been in bed hours tonight still my eyes and chest are so bad hayfever this summer has wrote me off ,1,,hayfever,England,https://twitter.com/ashleyrandell82,,,
5727,@Hayleystevens,2021-06-19,What could possibly be triggering my hayfever at 11:55pm? Violets?,1,,hayfever,England,https://twitter.com/Hayleystevens,,,
5728,@_mjmk,2021-06-19,"individuals/eyelashes + hayfever = 2/10, wouldn’t recommend",1,,hayfever,England,https://twitter.com/_mjmk,,,
5753,@Pindaaar,2021-06-19,"Choose not to believe verified facts if you like. It's morons like you that allow the virus to spread. It's happening in schools all over the country. Parents saying ""my son just has hayfever/a cold/a virus, it's not covid"" and sending them into school, with symptoms, no pcr test",,,hayfever,England,https://twitter.com/Pindaaar,,,
5792,@CaitsIrvine,2021-06-19,"Hayfever and a hangover, honestly I am in actual turmoil here",1,,hayfever,England,https://twitter.com/CaitsIrvine,,,
5793,@laruedupass,2021-06-19,"My hay fever only started after 50 , don’t know if that’s normal",1,,hayfever,England,https://twitter.com/laruedupass,,,
5794,@jen31_jones,2021-06-19,#hayfever is an ass!!!!,1,,hayfever,England,https://twitter.com/jen31_jones,,,
5795,@GarlandTraining,2021-06-19,"Got hay fever? Got an allergy to grass pollen?
Definitely read this! ",1,https://x.com/DrLindaDykes/status/1406186091330379780/photo/1,hayfever,England,https://twitter.com/GarlandTraining,,,
5796,@Leanneallan73,2021-06-19,Been a bad week hay fever wise and no sleep cos of heat all caught up with me ,1,,hayfever,England,https://twitter.com/Leanneallan73,,,
5797,@Ian_banham,2021-06-19,So basically hay fever ,1,,hayfever,England,https://twitter.com/Ian_banham,,,
5819,@CurtHall_,2021-06-19,Someone make a vaccine for Hayfever. I’ll pay serious amounts.,5,,hayfever,England,https://twitter.com/CurtHall_,,,
5820,@LanceTaylorMCR,2021-06-19,Wow didnt know Hay Fever was this bad ,5,,hayfever,England,https://twitter.com/LanceTaylorMCR,,,
5821,@GilpinLee,2021-06-19,Please go away hay fever now I've look like I've had no sleep for days and I'm sick of the gravel feeling in my eyes thank-you ,5,,hayfever,England,https://twitter.com/GilpinLee,,,
5822,@Hayley_LDN,2021-06-19,Anyone know if Hayfever has a Twitter account? I’d like to troll them.,5,,hayfever,England,https://twitter.com/Hayley_LDN,,,
5823,@qeensdale,2021-06-19,A&E under pressure as people seek help for colds and hayfever,5,,hayfever,England,https://twitter.com/qeensdale,,,
5849,@lotslottie16,2021-06-19,I’m eating them like sweets. It’s like is mutant hay fever this year. It’s kicking my arse  <—- accurate look this morning.,1,,hayfever,England,https://twitter.com/lotslottie16,,,
5874,@Louise_Robson_,2021-06-19,Not sure what I'm most fed up of at this precise point; Covid or Hayfever ,,,hayfever,England,https://twitter.com/Louise_Robson_,,,
5875,@thebeecentre,2021-06-19,"Are u suffering from #hayfever? 
#runnynose #soreeyes #allergies.

Shop OPEN today - #pure #raw  #local #honey - our customers are reporting great relief from hayfever symptoms. This natural cure is available from £4/jar. 

Open 10 -4 at PR6 8LZ or online 
https://thebeecentre.org/shop/honey-wildflower/…",,,hayfever,England,https://twitter.com/thebeecentre,,,
5876,@lincolngore,2021-06-19,Hay fever ,,https://x.com/lincolngore/status/1406073875411132419/photo/1,hayfever,England,https://twitter.com/lincolngore,,,
5900,@harah_sigham,2021-06-18,"Not me trying to still sing when my sinuses are FUCKED with my hayfever and asthma combo, that makes breathing impossible",1,,hayfever,England,https://twitter.com/harah_sigham,,,
5952,@Louiseiw,2021-06-18,They  were saying on the news today that hay fever and related problems like asthma are much worse this year. My hay fever has been unusually bad,1,,hayfever,England,https://twitter.com/Louiseiw,,,
5953,@GrantGordon_,2021-06-18,I hope all of you that moaned about hay fever are happy now we’ve got this rain,1,,hayfever,England,https://twitter.com/GrantGordon_,,,
5954,@autonick5289,2021-06-18,Hayfever is bad at the moment ,1,,hayfever,England,https://twitter.com/autonick5289,,,
5955,@Baznut,2021-06-18,I'm going to moan about it as a couple of days ago I had the worst hayfever I've ever had. Not strictly the weather's fault to be fair. It's those pollen cunts flying about.,1,,hayfever,England,https://twitter.com/Baznut,,,
5956,@dannaksan,2021-06-18,Doing a rapid test whilst having #hayfever is another kind of extreme sport... Jeez ,1,,hayfever,England,https://twitter.com/dannaksan,,,
5957,@xbeninjamx,2021-06-18,When u have hay fever and try to stop yourself sneezing and they everyone around you full on stares u out because they think u have covid ,1,,hayfever,England,https://twitter.com/xbeninjamx,,,
5958,@Sarahliv73,2021-06-18,"Or , you know, maybe it is hay fever or a cold  If people weren’t such hypochondriacs the “case” numbers wouldn’t be going up",1,,hayfever,England,https://twitter.com/Sarahliv73,,,
5959,@alicee_watson,2021-06-18,Hayfever eyes in the morning making me look like I got stung by a bee in animal crossing ,1,,hayfever,England,https://twitter.com/alicee_watson,,,
5960,@Hayleystevens,2021-06-18,"I've been sent home to do a lateral flow test because I sneezed and that's a symptom of the Delta variant? I didn't know that? 

And hayfever ",1,,hayfever,England,https://twitter.com/Hayleystevens,,,
5961,@bornloseryeah,2021-06-18,"waiting 4 the bbc to facetime, from the one angle you can’t tell hayfever has given me a disgusting allergic reaction",1,https://x.com/bornloseryeah/status/1405787887740850177/photo/1,hayfever,England,https://twitter.com/bornloseryeah,,,
5985,@GanderBrian,2021-06-18,It's hay fever.,1,,hayfever,England,https://twitter.com/GanderBrian,,,
5986,@Me_Scuba_Steve,2021-06-18,"@BBCBreakfast
 it’s nonsense that GPs will prescribe hayfever remedies. For the 1st ever our 16yo was told he can only get this over-the-counter since hayfever remedies have been removed from prescribed medication. A 16yo shouldn’t be expected to pay for medication.",1,,hayfever,England,https://twitter.com/Me_Scuba_Steve,,,
5987,@ashleyrandell82,2021-06-18,My eyes are on fire this hayfever season isn’t messing at all,1,,hayfever,England,https://twitter.com/ashleyrandell82,,,
6011,@haylo_avfc,2021-06-18,Hayfever is so out of control today. ,1,,hayfever,England,https://twitter.com/haylo_avfc,,,
6012,@MacyDodds,2021-06-18,"What variant of hayfever is this??

I feel like I'm about to simply pass away ",1,,hayfever,England,https://twitter.com/MacyDodds,,,
6013,@Djyeo_coffee,2021-06-18,Hayfever and dust allergy a nightmare,1,,hayfever,England,https://twitter.com/Djyeo_coffee,,,
6074,@isawanekogi,2021-06-17,"i didn’t get covid but was cursed with hay fever , i’m fed up ",2,,hayfever,England,https://twitter.com/isawanekogi,,,
6075,@johnacart,2021-06-17,New symptoms.  Sounds like hay fever to me. They are taking the piss now,2,https://x.com/johnacart/status/1405658050711769089/photo/1,hayfever,England,https://twitter.com/johnacart,,,
6076,@gillgerbread,2021-06-17,Still coughing - think it might be a bit of a hay fever type allergy. x,2,,hayfever,England,https://twitter.com/gillgerbread,,,
6077,@billielouise6,2021-06-17,hayfever hell,2,,hayfever,England,https://twitter.com/billielouise6,,,
6078,@thebeecentre,2021-06-17,"Due to unexpected demand we have extended the deadline for ordering.
FREE LOCAL DELIVERY - #Blackburn, Friday. Order by 9am for free delivery (min £20)
Order online nowhttp://thebeecentre.org/shop 
#hayfever #hayfeversymptoms  #allergies #hayfeverrelief #rawhoney #purehoney",2,https://x.com/thebeecentre/status/1405631654555754503/photo/1,hayfever,England,https://twitter.com/thebeecentre,,,
6099,@MissRStannard,2021-06-17,The congestion from this mutant hayfever is causing soooo much pain in my face (Covid test negative - just to be safe).,6,,hayfever,England,https://twitter.com/MissRStannard,,,
6100,@daiseyrai,2021-06-17,"Reason number 2347 why I don’t like summer. Hay fever is OFF THE SCALE. 
All this endless HEAT and LIGHT and POLLEN ffs. 
I’m just not built for it. Dreaming of autumn  ",6,,hayfever,England,https://twitter.com/daiseyrai,,,
6119,@AshleyCollings,2021-06-17,"With my CBA levels along with Hay fever levels at an all time high.
I nearly jibbed off tonights plod - I'm glad I decided against it and went out.",5,https://x.com/AshleyCollings/status/1405609407396958215/photo/1,hayfever,England,https://twitter.com/AshleyCollings,,,
6136,@paulaloublake,2021-06-17,"2 hayfever tablets, a bath and anti allergy cream later.. IM STILL DYING OF HAY FEVER ",1,,hayfever,England,https://twitter.com/paulaloublake,,,
6153,@cafe_matchbox,2021-06-17,"Hayfever is still ripe today but hoping it calms down soon!

Yasmin
#northantshour",18,,hayfever,England,https://twitter.com/cafe_matchbox,,,
6154,@Leanneallan73,2021-06-17,Nope we just had heavy rain sleepless night though along with horrendous hayfever been a terrible week ,18,,hayfever,England,https://twitter.com/Leanneallan73,,,
6155,@IRavenhall,2021-06-17,Hayfever hell today. Must be bad as it’s been a few years.,18,,hayfever,England,https://twitter.com/IRavenhall,,,
6156,@JoshKyte,2021-06-17,suffering with hay fever must be on par with the suffering of being an arsenal fan. and if you’re an arsenal fan with hay fever then jeez that’s got to be tough,18,,hayfever,England,https://twitter.com/JoshKyte,,,
6173,@silllexa,2021-06-17,Does anyone else’s hay fever make them super hungry? The shopping just arrived and it’s almost gone,2,,hayfever,England,https://twitter.com/silllexa,,,
6174,@redmanpe,2021-06-17,I’ve no issue with the heat. Or humidity. But hayfever can kiss my fucking arse.,2,,hayfever,England,https://twitter.com/redmanpe,,,
6175,@delves1,2021-06-17,Runny nose?! So now it’s hayfever season they’re saying runny nose is on the list so people rock up and get tested,2,,hayfever,England,https://twitter.com/delves1,,,
6191,@SjWiLKiN,2021-06-17,Pray for rain here - hayfever killing me,2,,hayfever,England,https://twitter.com/SjWiLKiN,,,
6192,@baldsaintmark,2021-06-17,Runny nose sore throat hay fever? No COVID obviously!!!! ,2,,hayfever,England,https://twitter.com/baldsaintmark,,,
6193,@AdamGoldring5,2021-06-17,"I found I had to stop wearing antiperspirant spray and go to roll on. Found it helped massively. But still have bad days with hayfever,just not as frequent.",2,,hayfever,England,https://twitter.com/AdamGoldring5,,,
6241,@MissSJPage,2021-06-17,Fucking hayfever,4,,hayfever,England,https://twitter.com/MissSJPage,,,
6242,@JohnWilkinspsyc,2021-06-17,"Head ache, sore throat, runny nose, sneezing. (Clearly could be mistaken for hay fever, tonsillitis etc.)",4,,hayfever,England,https://twitter.com/JohnWilkinspsyc,,,
6243,@DjNeptizzle,2021-06-17,I’m starting to think this is why I’ve not had bad hay fever this year ,4,,hayfever,England,https://twitter.com/DjNeptizzle,,,
6244,@JonesyLad1996,2021-06-17,Reckon they owt to try and find a vaccine for hayfever now don’t you think? Rate badly here,4,,hayfever,England,https://twitter.com/JonesyLad1996,,,
6245,@NicoleNoir,2021-06-17,I do miss the sun but this rain is bringing the hayfever relief I've been dying for,4,,hayfever,England,https://twitter.com/NicoleNoir,,,
6246,@anjibennett,2021-06-17,"I am doing so many hay fever consultations at the moment! So I thought I'd share this. Lots of good advice on here.
https://nhs.uk/conditions/hay-fever/…",4,,hayfever,England,https://twitter.com/anjibennett,,,
6247,@JonGotti11,2021-06-17,don’t get me started. it’s like a new variant of hay fever ,4,,hayfever,England,https://twitter.com/JonGotti11,,,
6248,@iveetsa,2021-06-17,"I tell ya what, I am soooo glad I don’t have hayfever. Seeing loads of friends and patients in absolute misery from it at the moment.",4,,hayfever,England,https://twitter.com/iveetsa,,,
6249,@Mimiaero,2021-06-17,Honestly though has hayfever come back fighting this year? We didn’t give it enough attention last year so it’s been to the gym and ready to crush. Just kill me now hun I’m done xox,4,,hayfever,England,https://twitter.com/Mimiaero,,,
6272,@thebl0nde0ne_x,2021-06-17,"This hay fever/ cold can piss off, it’s been 20+ degrees how can I be poorly",2,,hayfever,England,https://twitter.com/thebl0nde0ne_x,,,
6273,@thefrazzledcoll,2021-06-17,Woken up with a swollen face today. Really hope it's an allergic reaction to face cream not hayfever ,2,,hayfever,England,https://twitter.com/thefrazzledcoll,,,
6274,@megomerrett,2021-06-17,"Will this change in weather stop me wanting to claw my eyes out with hayfever? So far, the clouds aren’t making a difference. Braved mascara for the first time in ages. Error.",2,,hayfever,England,https://twitter.com/megomerrett,,,
6275,@sculptedinstone,2021-06-17,I forecast a bad day for hay fever.,2,,hayfever,England,https://twitter.com/sculptedinstone,,,
6301,@Karl___3,2021-06-17,I have no idea what they are making this #hayfever from Over in the lab in Wuhan! But it’s hitting different this year. #Jokes,1,,hayfever,England,https://twitter.com/Karl___3,,,
6302,@WizSnazZy,2021-06-17,Hay fever is a different mess on its own,1,,hayfever,England,https://twitter.com/WizSnazZy,,,
6303,@sheenalpratt,2021-06-17,"@TVNaga01
 feel for those with hay fever but the midges are horrific at the minute",1,,hayfever,England,https://twitter.com/sheenalpratt,,,
6304,@maxgabgut,2021-06-17,"Yes, vaccines and antibiotics are important but have you tried loratadine in the middle of a #hayfever episode? Lifesaver. Sometimes I think people can literally die from sneezing",1,,hayfever,England,https://twitter.com/maxgabgut,,,
6332,@tonydf.bsky.social,2021-06-17,Good morning Carol x I feel sorry for hay fever sufferers,2,,hayfever,England,https://twitter.com/tonydf.bsky.social,,,
6333,@kayleigh_hills,2021-06-17,"Got my hayfever on top of the side effects from the vaccine ..  eurgh 

I'm just in work having some frosties  xxx",2,,hayfever,England,https://twitter.com/kayleigh_hills,,,
6334,@thebeecentre,2021-06-17,"FREE DELIVERIES to Blackburn on Friday. Plz order you Local Honey by 6pm Thurs (min £20)
Share with your friends https://thebeecentre.org/shop/honey-wildflower/…
Great for hayfever

#pure #raw #sneezing #local #pollen #Flowers  #allergies #hayfever #honey 
@MarketingLancs
 @Shigufta1
 @Gillylancs",2,,hayfever,England,https://twitter.com/thebeecentre,,,
6404,@JaydinhoFC,2021-06-17,My Hayfever last night has finished me,,,hayfever,England,https://twitter.com/JaydinhoFC,,,
6405,@DeborahTaylor3,2021-06-17,I was advised by gp surgery to take one even though they know I have hay fever. All in it together,,,hayfever,England,https://twitter.com/DeborahTaylor3,,,
6406,@Katie_lou31,2021-06-17,It’s to early for hayfever to be kicking my god dam arse ,,,hayfever,England,https://twitter.com/Katie_lou31,,,
6407,@grawpish,2021-06-17,"It’s 6am. I’ve been up since 5, it’s warm, my eyes are achy and itchy. My nose is blocked, my throat is dry. Can I sincerely say that I hate hayfever with a passion?",,,hayfever,England,https://twitter.com/grawpish,,,
6408,@DjNeptizzle,2021-06-17,Just some info for my hay fever sufferers! Look after yourselves ,,https://x.com/DjNeptizzle/status/1405354117636186116/photo/1,hayfever,England,https://twitter.com/DjNeptizzle,,,
6409,@G_rxce1,2021-06-17,"Okay, but why am I dying from hayfever???",,,hayfever,England,https://twitter.com/G_rxce1,,,
6410,@aseem_lio,2021-06-17,Allah created Hay fever so that so that these Harami Girls don’t get to go out with they boyfriends. idc I am having a good time with the pollens. Yeet!,,,hayfever,England,https://twitter.com/aseem_lio,,,
6411,@Starfox118,2021-06-16,Every day when you live with hay fever,,,hayfever,England,https://twitter.com/Starfox118,,,
6412,@JaydinhoFC,2021-06-16,That Thunderstorms triggered my hayfever differently ,,,hayfever,England,https://twitter.com/JaydinhoFC,,,
6413,@evansclaire1984,2021-06-16,"Cinema by myself tonight, new experience. The Father was awesome 
@AnthonyHopkins
 was awesome as were the rest of the cast. Def needed a tissue though. For the Hayfever of course.",,,hayfever,England,https://twitter.com/evansclaire1984,,,
6414,@teesznx,2021-06-16,Tell me why my hay fever is kicking off at this time,,,hayfever,England,https://twitter.com/teesznx,,,
6445,@lauran_roe,2021-06-16,Is it just me or is hayfever really coming for us this year?,,,hayfever,England,https://twitter.com/lauran_roe,,,
6446,@ChrisHainestuns,2021-06-16,This rain is amazing! Already my Covid symptoms/ hay fever is clearing up.,,,hayfever,England,https://twitter.com/ChrisHainestuns,,,
6447,@grawpish,2021-06-16,I’m suffering from hayfever so bad these past few days. I’m fed up of it! Someone send help.,,,hayfever,England,https://twitter.com/grawpish,,,
6448,@aknoir93,2021-06-16,I’ll take the hayfever jab,,,hayfever,England,https://twitter.com/aknoir93,,,
6479,@dubbsie17,2021-06-16,"Can’t wait for the deluge of rain tomorrow. Not cos it’ll soften the ground at Ascot, but cos it might put paid to the captain’s sniffing from hay fever in the gallery finally! ",1,,hayfever,England,https://twitter.com/dubbsie17,,,
6480,@thebl0nde0ne_x,2021-06-16,This hay fever is kicking my arse,1,,hayfever,England,https://twitter.com/thebl0nde0ne_x,,,
6531,@CarmaChords,2021-06-16,The sun is gone. I know you hayfever dons are happy.,,,hayfever,England,https://twitter.com/CarmaChords,,,
6532,@RandomDrew,2021-06-16,Since it's started raining I've had trouble breathing thanks to a lovely combination of hayfever and asthma ,,,hayfever,England,https://twitter.com/RandomDrew,,,
6533,@PurpleIsis,2021-06-16,"This time of year is constant sensory overload for #autistic folk. The heat upsets my skin, I have to wear horrible feeling factor 50 thanks to #vitiligo, the brightness hurts my eyes, and hay fever means my eyes are streaming and I'm sneezing a lot. #screwyoupollen",,,hayfever,England,https://twitter.com/PurpleIsis,,,
6534,@danniellebosxx,2021-06-16,This hayfever is no joke,,,hayfever,England,https://twitter.com/danniellebosxx,,,
6535,@zeeshan_A16,2021-06-16,Hayfever tablets are malfunctioning this year,,,hayfever,England,https://twitter.com/zeeshan_A16,,,
6536,@Gentle_hola,2021-06-16,Yeaaah my immune system is shit because how’s ordinary plant making me feel like shin in the name of hayfever,,,hayfever,England,https://twitter.com/Gentle_hola,,,
6537,@melaniemmb,2021-06-16,Yes today has been all about hay fever and feverish children !,,,hayfever,England,https://twitter.com/melaniemmb,,,
6538,@GFreeland98,2021-06-16,I think next om the agenda for the govt is a hay fever vaccine,,,hayfever,England,https://twitter.com/GFreeland98,,,
6539,@Charlene_dade,2021-06-16,Raining all week. Hayfever lot must be happy.,,,hayfever,England,https://twitter.com/Charlene_dade,,,
6540,@nara_wander,2021-06-16,Nah hay fever needs to give me a facking break,,,hayfever,England,https://twitter.com/nara_wander,,,
6541,@johnaa64,2021-06-16,Hayfever or a summer cold,,,hayfever,England,https://twitter.com/johnaa64,,,
6572,@brodiestoast,2021-06-16,So happy I don't have hayfever rn,,,hayfever,England,https://twitter.com/brodiestoast,,,
6573,@DjNeptizzle,2021-06-16,Drinking cider and beer brings on Hay fever symptoms.. stay away from that!,,,hayfever,England,https://twitter.com/DjNeptizzle,,,
6574,@zoemoorexxx,2021-06-16,I’m so fed up of hayfever it’s like being ill for weeks,,,hayfever,England,https://twitter.com/zoemoorexxx,,,
6575,@cheezus69,2021-06-16,Any dog owners have any experience with #hayfever in their pups?? Our #chihuahua keeps reverse sneezing and we’re sure it’s hayfever but don’t know what to do with him?,,,hayfever,England,https://twitter.com/cheezus69,,,
6576,@AlexWHarrison_,2021-06-16,"my personal brand this week has definitely shifted from ‘vegetarianism, chapstick and stanning Dua Lipa’ to ‘whining about hayfever’",,,hayfever,England,https://twitter.com/AlexWHarrison_,,,
6609,@_trumanbobby,2021-06-16,My hayfever is so bad it's made me cry hahahahha I'm so fed up of it,1,,hayfever,England,https://twitter.com/_trumanbobby,,,
6610,@TheRealMzWalker,2021-06-16,My Besties right now! Anyone going through it because of Hayfever. These are your guys!  #HayFeverIsABiatch,1,https://x.com/TheRealMzWalker/status/1405214314257133570/photo/1,hayfever,England,https://twitter.com/TheRealMzWalker,,,
6642,@CB_Alice,2021-06-16,Has anyone got hay fever? Not heard anyone complain yet ,3,,hayfever,England,https://twitter.com/CB_Alice,,,
6717,@IDermondy,2021-06-16,I am a late comer to the dreaded #hayfever being 55 next month and never having problems before. But after trying different things I was introduced to these wipes and they worked for me no running eyes or nose all day cheap as ever as well,,https://x.com/IDermondy/status/1405210541207982080/photo/1,hayfever,England,https://twitter.com/IDermondy,,,
6718,@Djyeo_coffee,2021-06-16,So glad that today is last hot weather day in London. From tomorrow it’s gonna rain. Happy finally my hayfever will be gone and I can breath,,,hayfever,England,https://twitter.com/Djyeo_coffee,,,
6719,@thefrazzledcoll,2021-06-16,My eyes are burning today. Definitely an allergic reaction I think. Anti histamines not helping. Hope I'm not getting hayfever ,,,hayfever,England,https://twitter.com/thefrazzledcoll,,,
6720,@linda25j,2021-06-16,Sorry to hear you’re struggling with hay fever today. ,,,hayfever,England,https://twitter.com/linda25j,,,
6721,@djfistoz_uk,2021-06-16,Hay fever  showing me flames  ,,,hayfever,England,https://twitter.com/djfistoz_uk,,,
6722,@JonWoodcock,2021-06-16,"Hayfever  is just so exhausting 

#hayfever",,,hayfever,England,https://twitter.com/JonWoodcock,,,
6745,@willwhyler,2021-06-16,"Those of you with hay fever - plz go to your doctor and get some decent prescription antihistamines. They’re literally life changingly superior to Benadryl and really cheap still. 

Then stop tweeting about it cos it’s boring x",,,hayfever,England,https://twitter.com/willwhyler,,,
6746,@AndyDO_,2021-06-16,Hayfever has absolutely floored me today. How is my body this weak against bloody pollen,,https://x.com/AndyDO_/status/1405193640201306114/photo/1,hayfever,England,https://twitter.com/AndyDO_,,,
6766,@Lois_LFC,2021-06-16,Hay fever is going to be the one to take my life,,,hayfever,England,https://twitter.com/Lois_LFC,,,
6783,@megdale89,2021-06-16,Hayfever is another level this summer ,1,,hayfever,England,https://twitter.com/megdale89,,,
6784,@hilaalayyyy,2021-06-16,Alhamdulillah hayfever hasn’t got to me this year  Hilaal 1 hayfever 0,1,,hayfever,England,https://twitter.com/hilaalayyyy,,,
6785,@_larissaxxx,2021-06-16,next year i’m getting that hayfever jab cus wtf is this,1,,hayfever,England,https://twitter.com/_larissaxxx,,,
6786,@Mikeproudfoot1,2021-06-16,I can confirm . FOR ME**** hayfever is worse than Covid,1,,hayfever,England,https://twitter.com/Mikeproudfoot1,,,
6802,@LukeConlaund4,2021-06-16,Itv production being filmed in my small village plus the Euro's are on & I suffer with hayfever all reasons I'm in doors ,1,,hayfever,England,https://twitter.com/LukeConlaund4,,,
6873,@Stokie_Superman,2021-06-16,,2,,hayfever,England,https://twitter.com/Stokie_Superman,,,
6874,@djfistoz_uk,2021-06-16,Boss msn it’s rweff,2,,hayfever,England,https://twitter.com/djfistoz_uk,,,
6875,@Skitso92,2021-06-16,Corry Corry boy,2,,hayfever,England,https://twitter.com/Skitso92,,,
6876,@djfistoz_uk,2024-05-19,The host is not make sure ,2,,hayfever,England,https://twitter.com/djfistoz_uk,,,
8056,@MikezHR,2021-06-16,People are willing to take these new hayfever vaccines to prevent sneezing and sore eyes ect but wont take a covid vaccine to prevent potential death... yes i am people ,1,,hayfever,England,https://twitter.com/MikezHR,,,
8057,@doeeyedlettuce,2021-06-16,"Just saw a pigeon sneeze. Solidarity, little hayfever buddy.",1,,hayfever,England,https://twitter.com/doeeyedlettuce,,,
8058,@AlexanderCEvans,2021-06-16,"Fellow hayfever sufferers: these are available only on prescription but they're stronger and work differently to over the counter antihistamines (ie cetirizine hydrochloride or loratadine ie benadryl etc). And they're also non drowsy. 
Worth asking your GP! 
#hayfever",1,https://x.com/AlexanderCEvans/status/1405166858584707080/photo/1,hayfever,England,https://twitter.com/AlexanderCEvans,,,
8059,@tabithaxreads,2021-06-16,vlogging with swollen hay fever eyes is fun (said no one),1,,hayfever,England,https://twitter.com/tabithaxreads,,,
8078,@Rampz95,2021-06-16,Hayfever has won today’s battle. We go again tomorrow,,,hayfever,England,https://twitter.com/Rampz95,,,
8079,@BCFCSheriff,2021-06-16,"Hay fever, piritease or the like, one a day but they may make you drowsy? https://x.com/Imogen02214160/Imogen02214160/status/1405055783189032965…",,,hayfever,England,https://twitter.com/BCFCSheriff,,,
8080,@Drunkenshaolin,2021-06-16,Fuck of #hayfever,,,hayfever,England,https://twitter.com/Drunkenshaolin,,,
8101,@djwardymusic,2021-06-16,Father's day sorted  Retail therapy  getting some fresh air  hay-fever sucks  #FathersDay  #hayfever #HumpDayMotivation,1,https://x.com/djwardymusic/status/1405155728722214912/photo/1,hayfever,England,https://twitter.com/djwardymusic,,,
8123,@EleaAx,2021-06-16,Has lockdown made #hayfever worse? I’m really suffering this year!,1,,hayfever,England,https://twitter.com/EleaAx,,,
8142,@HefanStill,2021-06-16,Hayfever gave me a nosebleed,1,,hayfever,England,https://twitter.com/HefanStill,,,
8143,@teesimmsxo,2021-06-16,People develop hayfever at any age i pray your downfall comes soon x https://x.com/lenorlucci/sta/lenorlucci/status/1405142154331234306…,1,,hayfever,England,https://twitter.com/teesimmsxo,,,
8144,@liban9ali,2021-06-16,does EVERYONE have hay fever this year,1,,hayfever,England,https://twitter.com/liban9ali,,,
8164,@alibrown23,2021-06-16,"In other words , Hay Fever",5,,hayfever,England,https://twitter.com/alibrown23,,,
8183,@NikDarlington,2021-06-16,Or hay fever.,,,hayfever,England,https://twitter.com/NikDarlington,,,
8184,@RiaLMitchell,2021-06-16,"I mean, the hay fever was the worst but the rest of it was bloody fabulous    #FrenchGeology #TerresNoires #Mesozoic",,https://x.com/RiaLMitchell/status/1405135009468628996/photo/1,hayfever,England,https://twitter.com/RiaLMitchell,,,
8201,@jacob96butler,2021-06-16,"No one:

Me with the combined power of hayfever and the nasal part of a lateral flow test:",1,,hayfever,England,https://twitter.com/jacob96butler,,,
8216,@Batterseaboysf1,2021-06-16,Supposedly good for Hayfever sufferers..,1,https://x.com/Batterseaboysf1/status/1405129931466719233/photo/1,hayfever,England,https://twitter.com/Batterseaboysf1,,,
8240,@RiaLMitchell,2021-06-16,"Well done 
@RoyalHolloway
…. My hay fever has been and will never be as bad as when I lived in Surrey/London!",,https://x.com/BantshireUni/status/1405042972027195393/photo/1,hayfever,England,https://twitter.com/RiaLMitchell,,,
8252,@SNE_UK,2021-06-16,Hayfever 3-0 SNÉ,,,hayfever,England,https://twitter.com/SNE_UK,,,
8253,@BardyMum,2021-06-16,My eldest has finished his assessments in lieu of GCSEs. But if it was a normal year he’d be sitting stuff at the moment and be completely at the mercy of his appalling hayfever,,,hayfever,England,https://twitter.com/BardyMum,,,
8254,@DaxxaFreeman,2021-06-16,I’m in a hay fever hell!!!!,,,hayfever,England,https://twitter.com/DaxxaFreeman,,,
8268,@angelah91110300,2021-06-16,I say hayfever but bojo would say Indian variant,1,,hayfever,England,https://twitter.com/angelah91110300,,,
