id,username,date,text,reply,link,word,country,profile,retweet,likes,reproduction
19154,@mak_nono,2020-05-14,Excellent! The guy has no known allergies in a garden centre ,1,,allergi-,England,https://twitter.com/mak_nono,,,
19177,@cabe_bedlam,2020-05-14,"@weefz
 arrived just as I got to my last paper mask. Thank you!

(Allergies are also giving me shit, so hope it helps those too!)",,https://x.com/cabe_bedlam/status/1260862970386620416/photo/1,allergi-,England,https://twitter.com/cabe_bedlam,,,
19198,@mattsmedley1974,2020-05-12,"I check with waiting staff in the pub / restaurant (once the current situation is over) if I have concerns about a certain food containing alcohol.
Still treating it as a nut allergy ",1,,allergi-,England,https://twitter.com/mattsmedley1974,,,
19232,@Donnaeva4,2020-05-12,Guys I’ve basically lived my life thinking I was born with the inability to breath through my nose not knowing it could just be allergies ,2,,allergi-,England,https://twitter.com/Donnaeva4,,,
19233,@greensisters_,2020-05-12,"It’s Coeliac Awareness/Community Week. Our founder, Geeta, is a Coeliac. In this podcast she talks about what impact it has had during this pandemic, on a business born out of the desire to support other allergy goers who often live without #CoeliacAwarenessWeek 
@Coeliac_UK",2,https://x.com/AstonBusiness/status/1257685210671525888/photo/1,allergi-,England,https://twitter.com/greensisters_,,,
19234,@barhambird,2020-05-11,"Trump looks like someone with a peanut allergy, after having been just fried in peanut oil..",2,,allergi-,England,https://twitter.com/barhambird,,,
19235,@VanyRichardson,2020-05-11,I need to get some allergy tablets,2,,allergi-,England,https://twitter.com/VanyRichardson,,,
19236,@CharlJadeHump,2020-05-11,So not only do I have tonsillitis and crippling depression my allergies have decided to attack tonight too - the trifecta,2,,allergi-,England,https://twitter.com/CharlJadeHump,,,
19237,@shaz_cardwell,2020-05-11,"Been doing something constructive today and passed level 2 Award in Allergy Awareness, whoop, whoop ",2,,allergi-,England,https://twitter.com/shaz_cardwell,,,
19255,@Ross65,2020-05-11,"@HayMaxbalm
 still the best thing I’ve ever found for Hay fever been using it for about 10 years now since I got a free pot in the goody bag at the British soap awards. I’d recommend it to anyone with allergies",1,,allergi-,England,https://twitter.com/Ross65,,,
19256,@ChiswickHypoxi,2020-05-11,Almost every year I get steroids injection for hay fever. Strangely I’ve had no symptoms this year so far. I think my NanoTech helped as it helped my son’s cat allergy.,1,,allergi-,England,https://twitter.com/ChiswickHypoxi,,,
19257,@WistfulCass,2020-05-11,"Ditto! My allergy is tree pollen, so appears earlier & will ease soonish. I use vaseline around both nostrils & wear sunglasses with vaseline around rims, sadly couldn't open bedroom window until recently - cursed luck as i'm a fanatical gardener. Still use Piriton

Good luck x",1,,allergi-,England,https://twitter.com/WistfulCass,,,
19277,@purpleartist44,2020-05-09,Not for those of us with allergies !!,2,,allergi-,England,https://twitter.com/purpleartist44,,,
19278,@mattsmedley1974,2020-05-08,"Every time I use hand sanitizer, I usher the words ""Polish Vodka"" .
I still treat alcohol as if I were to have a nut allergy towards it.
(yes it's simplistic, yet works for me & other people get it)",2,,allergi-,England,https://twitter.com/mattsmedley1974,,,
19313,@chloeisla_,2020-05-08,I loveeee almond milk but my boyfriend has a nut allergy  I occasionally have sunflower spread as opposed to butter too !! Small changes are the one ,1,,allergi-,England,https://twitter.com/chloeisla_,,,
19314,@0ldSouls,2020-05-08,Hayfever and Allergies can actually suck a fat dick I’m debating swallowing a whole packet of piriton at this rate,1,,allergi-,England,https://twitter.com/0ldSouls,,,
19315,@sashawilkins_,2020-05-08,It bloody everywhere as well on all my normal walks. And then the hound runs through it and becomes a little allergy vector herself,1,,allergi-,England,https://twitter.com/sashawilkins_,,,
19316,@SR_Nutrition,2020-05-08,"Exciting news!
Recently I teamed up with allergy_uk along with a number of other experts to help them put together a SUPER DUPER comprehensive Weaning Support Pack - “Weaning your Food Allergic Baby”!
The PDF… https://instagram.com/p/B_6oFjVnLyz/?igshid=12wv0zhxpi3w5…",1,,allergi-,England,https://twitter.com/SR_Nutrition,,,
19317,@IncitatusAlpha,2020-05-08,"My favourite bunkhouse last time night 1 I had a group of young Swedish women with a clothing allergy. Night 2 a party of Swiss soldiers who hugged people a lot.
Eye candy all round. Plus log fires. Singing. Whisky",1,,allergi-,England,https://twitter.com/IncitatusAlpha,,,
19318,@sashawilkins_,2020-05-07,"It’s been a right eye-opener! I mean I’ve always been the person who has a box of tissues  in each room, but I just thought I was someone who had a runny nose or maybe it was something that happened as you got older... but, yes, it’s clearly allergies ",1,,allergi-,England,https://twitter.com/sashawilkins_,,,
19319,@sashawilkins_,2020-05-07,Is anybody else completely poleaxed by allergies at the moment? I always thought I just had mild colds all the time but as I haven’t actually seen anybody I can only presume this must be allergies...My eyes are prickly from morning till night and weep continuously,1,,allergi-,England,https://twitter.com/sashawilkins_,,,
19340,@theadobros,2020-05-07,"A special request from the wife to recreate a classic from home - Cebu-style steamed rice!
.
Egg fried rice is topped with a rich and delicious pork (and mushroom, no shrimp - catering for wife's allergies) sauce,… https://instagram.com/p/B_5h5ppHZ2J/?igshid=1a2z135y2ekas…",1,,allergi-,England,https://twitter.com/theadobros,,,
19341,@pneprincess,2020-05-05,But it wasn’t a “review” type video so I never expected you to have tested out all of the hand creams  It was supposed to be showing a range of what is available to buy. Including information about ingredients and allergies etc and what a person may need in a cream ,1,,allergi-,England,https://twitter.com/pneprincess,,,
19342,@doctorfodder,2020-05-05,Howdy. I do. Jo has a migraine allergy with oranges though.,1,,allergi-,England,https://twitter.com/doctorfodder,,,
19385,@IncitatusAlpha,2020-05-05,"Well I could.
But only if they can respond to my carrot allergy without asking if it's the carotene.",1,,allergi-,England,https://twitter.com/IncitatusAlpha,,,
19386,@KToogie,2020-05-05,"Food allergies suck, fact! Currently have a mouth full of blisters, running from the inside of my lips, to the very back of my throat making it hard to swallow, let alone eat. Suggestions on ways to ease the pain, and help get rid of them are welcome please x",1,,allergi-,England,https://twitter.com/KToogie,,,
19387,@Tracy68069131,2020-05-05,"It is funny when the label says that!Make sure you do rest up though,the air quality is better,but so many people suffering with allergies and asthma!Do you wear mask if going out with dogs!Could help!Im making my son wear one atm,he suffers with rhinitis,its bad this yr!Typical",1,,allergi-,England,https://twitter.com/Tracy68069131,,,
19388,@Jobot77,2020-05-04,welcome sight when on outings as a safe options for my severely allergic 7 year old. Please consider keeping these items safe and produced on separate lines. The allergy community sadly is only growing and you’re overlooking this demographic and it’s potential for profit making.,1,,allergi-,England,https://twitter.com/Jobot77,,,
19389,@Jobot77,2020-05-04,"@UnileverUKI
 I’m incredibly disappointed and sad to hear through food allergy forums that many of your once peanut and treenut free Magnum ice creams will no longer be produced on separate manufacturing lines to your nut based products. Magnums were a staple in our freezer and a",1,,allergi-,England,https://twitter.com/Jobot77,,,
19390,@GCMF,2020-05-04,"0 
I'm a complete omnivore. No dislikes, no allergies.",1,,allergi-,England,https://twitter.com/GCMF,,,
19391,@Chelsea_LaVere,2020-05-04,"In more happy customer service awesomeness, 
@DrFelixPharmacy
 has been a huge blessing, especially during UK lockdown. Thank you for making getting an asthma inhaler for my pollen allergies so seamless and safe!  #customerservicewin",1,,allergi-,England,https://twitter.com/Chelsea_LaVere,,,
19418,@RebeccaRambler,2020-05-03,"I developed a sudden allergy to tea tree after years of use - burning skin like you, when previously no problem.  It can just happen  apparently. Not nice,hope your skin is ok",,,allergi-,England,https://twitter.com/RebeccaRambler,,,
19419,@eminiixx,2020-05-03,So my dads first reaction was.. oh so all this time we thought your eyes were red from allergies,,,allergi-,England,https://twitter.com/eminiixx,,,
19420,@Joga5,2020-05-03,"Why did the French lady only count up to seven? 

She had a huit allergy ",,,allergi-,England,https://twitter.com/Joga5,,,
19468,@AndrewJVarney,2020-05-02,Your allergy is probably psychosomatic based on your deep rooted hatred of our feline friends.    ,1,,allergi-,England,https://twitter.com/AndrewJVarney,,,
19469,@MegT1D,2020-05-02,I’m so shocked that the nurses said she’s seeing babies parents faking their children having dairy allergy etc. Can you actually believe people like that exist?? Wouldn’t wish allergies on my worst enemy!,1,,allergi-,England,https://twitter.com/MegT1D,,,
19470,@MegT1D,2020-05-02,"Been at emergency docs with Dexter this morning, he has a severe reaction to hazelnuts this morning!! Breathing difficulties, vomiting, swelling in his face and a huge rash! Thankfully he’s ok now but never shat myself so much in my life! Allergies always keeping you on your toes",1,,allergi-,England,https://twitter.com/MegT1D,,,
19471,@LarsNewbould,2020-05-01,"I have been taking anti-histamines since I was seven, for my violent allergy to grasspollen. Their main side-effect is drowsy tiredness, which I suppose might work but is surely a drug? Oddly, and delightfully,  I haven't suffered from the allergy since taking morphine.",1,,allergi-,England,https://twitter.com/LarsNewbould,,,
19472,@dylanwheater1,2020-05-01,Thanks the surgeon said I had it between for 2 to 5 Years and was the 3rd case he seem in 35 years first in the U.K. but it was thanks to ophthalmologist they found it because I went to the GP (family practitioner) didn’t have a clue and said it was just allergies,1,,allergi-,England,https://twitter.com/dylanwheater1,,,
19516,@annaonthemoon,2020-05-01,But horse chestnut which is apparently related. Great. So I have no moisturiser AND an allergy break out. 2/2,,https://x.com/annaonthemoon/status/1256190522508611584/photo/1,allergi-,England,https://twitter.com/annaonthemoon,,,
19517,@annaonthemoon,2020-05-01,"I think I need to amend my maple/oak/sycamore allergy to include ALL THE FREAKING TREES. I started breaking out from nose to chin. Thought it was weird and remembered the fiasco with a product that had acer, so checked the new moisturizer I have from 
@superdrug
. No maple, 1/2",,,allergi-,England,https://twitter.com/annaonthemoon,,,
19518,@kimingleby,2020-05-01,"Goodies from 
@Unbeelievable
 arrived, I highly recommend these blends to my clients. Genuinely support immunity, allergies, travel (when we can next), calm, sleep & energy, check them out, not sponsored just feel good using them #supportsmallbusiness #immunity",,https://x.com/kimingleby/status/1256176127208566786/photo/1,allergi-,England,https://twitter.com/kimingleby,,,
19539,@paulbhampton,2020-04-30,"The public can’t eliminate the risk, but we can all play a part in reducing it through mask wearing and regular hand washing / sanitising. 

Anything that reduces risk is surely welcome, especially as we head into peak pollen allergy season with a high R ",2,,allergi-,England,https://twitter.com/paulbhampton,,,
19540,@WinmanBrews,2020-04-30,"There's wheat used in the plant (which people can have allergy to, separate from celiac), and also traces of it will be in barley, even though none is added to our GF beer recipes.

We use an enzyme to break down the gluten to <10ppm in finished beer (limit for GF is 20ppm).",2,,allergi-,England,https://twitter.com/WinmanBrews,,,
19560,@timscoreboard,2020-04-30,My sleep allergy is back with a vengeance,7,,allergi-,England,https://twitter.com/timscoreboard,,,
19561,@AAUBlog,2020-04-29,"𝚊𝚍 | Creating our own sunshine today  I’ve had the worst allergies lately, definitely feel allergic to lockdown, but the hay fever allergies are real  tree pollen is not my friend! nasalezeuk has been helping so… https://instagram.com/p/B_kZpIoFJUp/?igshid=1efh1erv04dx2…",7,,allergi-,England,https://twitter.com/AAUBlog,,,
19562,@pharlap5987,2020-04-28,I spoke to her yesterday and she seems sure it's an allergy and has prescribed eye drops but did say if it doesn't help to call again sigh...,7,,allergi-,England,https://twitter.com/pharlap5987,,,
19598,@HGWhites,2020-04-27,"What absolute rubbish you’re saying! Before the NHS people couldn’t afford a doctor. Kids just died if they had asthma, allergies, measles, scarlet Fever, TB, etc Kids had rickets. The mortality rates don’t lie! Not perfect now but a damn site better than then!",,,allergi-,England,https://twitter.com/HGWhites,,,
19599,@SueBoswell8,2020-04-27," HAYFEVER? 
Help is at hand ....naturally. 
 Message me if you need any more info. 
#theeolady #allergies  #hayfever 
@coach_executive
 @vanillaweb
 @trendingwwwandw
 @AshMindSet
 @nvc_ltd
 @SimpleLifeLtd
 @CareinKent
 @SusanneEarl
 @AquasoftUK
 @Cjverbo",,https://x.com/SueBoswell8/status/1254759792826081280/photo/1,allergi-,England,https://twitter.com/SueBoswell8,,,
19600,@symmo1969,2020-04-27,"Certainly, when allergies are a factor and you know a certain brand is suitable, it wouldn't be so wise to seek to switch, without knowing for certain, that alternatives are also suitable",,,allergi-,England,https://twitter.com/symmo1969,,,
19617,@paulaparsons45,2020-04-27,"@PetsatHome
 please can you explain why on your website the picture says grain free and on delivery it says no added grain bit concerned as my dog has bad grain allergy thanks",1,https://x.com/paulaparsons45/status/1254726434565824512/photo/1,allergi-,England,https://twitter.com/paulaparsons45,,,
19631,@pinkladyapril,2020-04-26,Actually yes we do. My daughter’s boyfriend has a nut allergy and when he flies the whole plane is nut free. The vast majority of schools don’t allow nuts for the same reason,,,allergi-,England,https://twitter.com/pinkladyapril,,,
19632,@JayneVaux,2020-04-26,"I've Fibromyalgia, sounds like a list I give out but when I have to go into hospital I keep a patient summary record with relevant conditions, meds, allergies contact details, always carry my epi pens and glucose testing kit, jelly babies and make up lol ..",,,allergi-,England,https://twitter.com/JayneVaux,,,
19633,@DavidWilding271,2020-04-26,I’m hoping so...the allergies normally last about three weeks so here’s hoping!,,,allergi-,England,https://twitter.com/DavidWilding271,,,
19649,@onlyChrisDyke,2020-04-26,Allergies TOC,,https://x.com/onlyChrisDyke/status/1254365779237244930/photo/1,allergi-,England,https://twitter.com/onlyChrisDyke,,,
19664,@searlenaf,2020-04-26,Miranda  I have a bad cut in a finger crevice  but I have a  allergy  to plasters  what should I do,1,,allergi-,England,https://twitter.com/searlenaf,,,
19665,@mikebrad2,2020-04-26,I’m a supermarket manager without any allergy needs so we probably don’t appreciate each other’s situation right now. Stay safe.,1,,allergi-,England,https://twitter.com/mikebrad2,,,
19666,@Sim_Evans01,2020-04-26,"My #2.6challenge  completed for 
@AllergyUK1
.  Thankyou to all those that donated to help continue to run much needed services #allergy",1,https://x.com/Sim_Evans01/status/1254359383032713217/photo/1,allergi-,England,https://twitter.com/Sim_Evans01,,,
19696,@billynr1,2020-04-25,"@marksandspencer
 Please can someone explain why nearly every confectionary item and even fresh items are all not suitable for nut allergy in particulary peanut allergy sufferers.
Could you not make some that are suitable? Feeling very sad today’s trip was ruined :(",,,allergi-,England,https://twitter.com/billynr1,,,
19697,@sarahsgonewild,2020-04-25,Oof this is a tough climate for aggressive seasonal allergies in England.,,,allergi-,England,https://twitter.com/sarahsgonewild,,,
19698,@DavidWilding271,2020-04-24,Oh that’s very kind! Battling hayfever allergies right now with lots of tree pollen about but otherwise good! Hope all ok with you ,,,allergi-,England,https://twitter.com/DavidWilding271,,,
19712,@elizafanacct,2020-04-23,that’s a good idea. mine gives me an awful headache and pain in the left side of my face. do you have allergies because the tree pollen count has been super high this week?,1,,allergi-,England,https://twitter.com/elizafanacct,,,
19713,@phileden71,2020-04-22,No stupid !!! It’s the adorable Draft Excluder Dog 100% allergy free ,1,https://x.com/phileden71/status/1252871508151513088/photo/1,allergi-,England,https://twitter.com/phileden71,,,
19753,@Dochayter,2020-04-22,Home study Daughter home from University 2nd year Dentistry has been learning about allergy and anaphylaxis and great to see question and general awareness of HAE in the curriculum @ Gerrards Cross https://instagram.com/p/B_Rerm4j7UY/?igshid=4i4tzwwgiost…,1,,allergi-,England,https://twitter.com/Dochayter,,,
19754,@nonococoauk,2020-04-21,"We still have few gifts left in stock if you have something to celebrate or to cheer someone up 
 Big and small 
 For vegan, for coeliac
 For health conscious 
 For people with allergies ... 
 For anyone… https://instagram.com/p/B_PsxP0H5AX/?igshid=1xu7ptb24t0lg…",1,,allergi-,England,https://twitter.com/nonococoauk,,,
19755,@AnnHerbakings,2020-04-21,"#viruses #covi̇d19 #virus #bacteria #parasites #coldandflu #toxins #cold #flu #sorethroat #skincondition #candida #acneproblems #diabetic
#diabetes #psoriasis #jointspain
#allergies #cholesterol… https://instagram.com/p/B_Pg8ayHEA3/?igshid=oz5ytkksc7pk…",1,,allergi-,England,https://twitter.com/AnnHerbakings,,,
19756,@JayneVaux,2020-04-21,"Just bought the card, I've a severe nut allergy and other allergies including aspirin, latex etc so this is helpful ",1,,allergi-,England,https://twitter.com/JayneVaux,,,
19757,@ariadnemaze,2020-04-20,A fine rendition of an actual allergy attack by plants.,1,,allergi-,England,https://twitter.com/ariadnemaze,,,
19772,@JulieJohnson151,2020-04-20,I hope everything is okay and he has a speedy recovery.  Allergies and severe reactions are scary (from personal experience) but he is in the best place to get it sorted out.  x,,,allergi-,England,https://twitter.com/JulieJohnson151,,,
19773,@DavidWilding271,2020-04-20,"Yes, I don’t mind an early night Mozart, but it is annoying when I want to carry on and the allergy is stopping me! ",,,allergi-,England,https://twitter.com/DavidWilding271,,,
19774,@DavidWilding271,2020-04-20,"Good Morning Mozart, Figaro, Bee, Derry, Mickey and Sammy! It looks a nice morning out there! Went to bed early last night due to my eye allergies , and I think the same today too as it’s sunny, but it is nice to see the sun! Have a good day pals! ",,,allergi-,England,https://twitter.com/DavidWilding271,,,
19791,@DavidWilding271,2020-04-20,Apologies for not making #FinnHour ...really struggling with eye allergies thanks to hayfever last night and went to rest my eyes very early ,,,allergi-,England,https://twitter.com/DavidWilding271,,,
19792,@DavidWilding271,2020-04-19,Allergies will be bad all week I think Bee as the weather forecast is good all week...I’ve been cleaning a corner of my living room this morning but have overdone it as my arm is now hurting ,,,allergi-,England,https://twitter.com/DavidWilding271,,,
19793,@DavidWilding271,2020-04-19,"Morning Mozart and Everyone! Happy Sunday! Weather looks good, which I like even though the allergies will be worse again! Have a great day ",,,allergi-,England,https://twitter.com/DavidWilding271,,,
19811,@DavidWilding271,2020-04-19,"Morning Mozart and Gang! Happy Sunday! Weather looks good, which I like even though the allergies will be worse again! Have a great day ",,,allergi-,England,https://twitter.com/DavidWilding271,,,
19812,@Lori_E_S_,2020-04-19,I was so glad to be getting an online food delivery today. There was some apprehension because they are not accepting returns on substitutions. As someone with complex dietary needs due to allergies it left me in a bit of a pickle. I could either keep substitutes on.,,,allergi-,England,https://twitter.com/Lori_E_S_,,,
19845,@trayolfc,2020-04-19,"To be fair I have to wear a mask quite often due to a dust allergy and I'm forever doing that
Tho I usually mutter a few choice words then fix it immediately",1,,allergi-,England,https://twitter.com/trayolfc,,,
19846,@jill_jtc,2020-04-17,"Sounds like a clue right there. Often stress linked too, some people get migraine, I get IBS symptoms on top of allergies as well. So difficult to track causes. If you want a real challenge try FODMAP & see how you get on ",1,,allergi-,England,https://twitter.com/jill_jtc,,,
19847,@ChrispLOL,2020-04-17,An allergy to funghi meant they would never buy ceps.,1,,allergi-,England,https://twitter.com/ChrispLOL,,,
19848,@Olivia121994_,2020-04-16,My waistline is screaming in excitement that I may potentially have a mild allergy to chocolate ,1,,allergi-,England,https://twitter.com/Olivia121994_,,,
19849,@MrT222,2020-04-16,So you did wolf your lads egg. I diagnosis chocolate allergy.,1,,allergi-,England,https://twitter.com/MrT222,,,
19850,@55rach,2020-04-16,Not good for allergies,1,,allergi-,England,https://twitter.com/55rach,,,
19851,@RACHELb75,2020-04-16,"As many have pointed out, allergies and intolerances have to be checked against the list of ingredients.  And the only way you can do that is to pick it up! I don't think entire families need to shop, risk reducing is so vital.",1,,allergi-,England,https://twitter.com/RACHELb75,,,
19852,@Quint22Si,2020-04-16,Allergies or are you watching Titanic again?,1,,allergi-,England,https://twitter.com/Quint22Si,,,
19853,@yllek_oswald98,2020-04-16,"To the woman who can’t stop giving me dirty glares in Asda because I sneezed & I can’t stop coughing.

Some of us suffer with asthma & shop air cons set off my asthma, I’m sorry my wheezing & seasonal allergies were affecting your panic buying shopping trip.

Get a grip Barbara",1,,allergi-,England,https://twitter.com/yllek_oswald98,,,
19877,@FizzieLou,2020-04-15,I cannot read my Instagram feed for mask adverts. Naff off! They aren’t a proper standard and I already have an allergy mask.,1,,allergi-,England,https://twitter.com/FizzieLou,,,
19878,@vocalfreaknat,2020-04-15,"Due to popular demand, Ghostie made a surprise appearance today!  So my voice is feeling a bit rough, probably allergy season, so I’m resting it for the next day or so. 
Anyone else struggling with hayfever?… https://instagram.com/p/B_AmFUdjTl1/?igshid=1u9qp5g7jutfx…",1,,allergi-,England,https://twitter.com/vocalfreaknat,,,
19879,@vocalfreaknat,2020-04-15,"Due to popular demand, Ghostie made a surprise appearance today! 

So my voice is feeling a bit rough, probably allergy season, so I’m resting it for the next day or so. 
Anyone else struggling with hayfever?… https://instagram.com/p/B_AmFUdjTl1/?igshid=1hsx2vfdgesqh…",1,,allergi-,England,https://twitter.com/vocalfreaknat,,,
19903,@ThurrockNews,2020-04-15,Nut allergy woman returns to Essex home after five years https://bbc.co.uk/news/uk-england-essex-47488187?utm_source=dlvr.it&utm_medium=twitter…,,https://x.com/ThurrockNews/status/1250429682564001794/photo/1,allergi-,England,https://twitter.com/ThurrockNews,,,
19926,@simgeo35,2020-04-14,I await your response to a peanut allergy pandemic with trepidation,1,,allergi-,England,https://twitter.com/simgeo35,,,
19927,@heliroche,2020-04-14,"Dear cat friends I have a tricky question....friends son has cat allergy, is there a cat out there that is less likely to cause asthma? Our usual breed is rescue but they might need something posh! Thankyou XXX",1,https://x.com/heliroche/status/1250149743017234433/photo/1,allergi-,England,https://twitter.com/heliroche,,,
19950,@kashfiakabir,2020-04-14,I really miss eating apples. #allergies,1,,allergi-,England,https://twitter.com/kashfiakabir,,,
19988,@elise_john85,2020-04-13,"I don’t think I’ve even bought a banana on my adult life, and I don’t own any baking equipment. I’m not against it although my banana allergy prefers me not to eat it.",1,,allergi-,England,https://twitter.com/elise_john85,,,
19989,@RrmetroldRose,2020-04-13,"#AskDrH does have extensive allergies (Epipens carrier), intolerances to food, medications, asthma, hypertension, 65yo, early onset heart failure all under control still put me at high risk?  No one seems to think so because I'm not at GP 24/7.  Am worried.",1,,allergi-,England,https://twitter.com/RrmetroldRose,,,
19990,@megancerys__,2020-04-11,So bad. I need to go out for more allergy meds to get me through but facing a trip to the shops ,1,,allergi-,England,https://twitter.com/megancerys__,,,
19991,@hodgehillvicar,2020-04-11,"Interesting! I fear I may have been one of those who has triggered your allergy, Jack. Am pondering a more thought-out blog on the rupture in liturgical time, but not managing to find the time for it yet (yes, irony, or summat)...",1,,allergi-,England,https://twitter.com/hodgehillvicar,,,
19992,@AdamTutton,2020-04-10,"But surely a peanut is fatal to loads of people if they have a peanut allergy  hope you and the family are all well mate, the Gas family miss ya x",1,,allergi-,England,https://twitter.com/AdamTutton,,,
19993,@mahnoor_akhlaq,2020-04-10,"One of my mums friends is stuck in Pakistan with her daughter who has a severe allergy and she’s really stressed out, especially because she doesn’t have access to the right medication",1,,allergi-,England,https://twitter.com/mahnoor_akhlaq,,,
20043,@lusignanmermaid,2020-04-09,"Did he know that they existed and just never fancied one, or was the entire concept new to him? (Has he got an egg allergy? In which case, he’s off the hook)",,,allergi-,England,https://twitter.com/lusignanmermaid,,,
20044,@RKWinvisibleman,2020-04-09,"“Seasonal allergies or the start of my tussle with a potentially fatal new pathogen?” We get to ask ourselves such bracing questions these days, don’t we?",,,allergi-,England,https://twitter.com/RKWinvisibleman,,,
20045,@AStrangerJ,2020-04-09,For “Allergy Dietician” read “Drug Dealer”. It’s street slang.,,,allergi-,England,https://twitter.com/AStrangerJ,,,
20046,@matilda_w_,2020-04-08,It's an Allergy when you get it every year at the same time. And man flu don't exist it's a madeup therm by the past generations of women who suffered greatly when their whiney other half has a bit of a cold/flu. Men just can't take pain they would die if they have to give birth.,,,allergi-,England,https://twitter.com/matilda_w_,,,
20047,@TheHWAshby,2020-04-08,And then there was hay fever  as if we hadn’t got enough going on. We now have natural products for seasonal allergies in the shop. If you are suffering (or simply want to help avoid your seasonal trauma in…,,,allergi-,England,https://twitter.com/TheHWAshby,,,
20076,@NatashaKLondon,2020-04-07,"Has he ever had malaria though? 
 
People in UK have a lot more allergies than Pakistanis. Their immune system is not as strong as Pakistanis. 

Not saying that one shouldn’t take care but this comparison with British PM is just dumb.",2,,allergi-,England,https://twitter.com/NatashaKLondon,,,
20077,@elliott_bunker,2020-04-07,Not crying...allergies   https://x.com/hey_im_ginger//hey_im_ginger/status/1247093040973582336…,2,,allergi-,England,https://twitter.com/elliott_bunker,,,
20078,@LynneCoverdale,2020-04-06,"Hi, can you help? MIDDLESBROUGH

My Nephew is trying to find rice flour & having no luck.
My gt niece has multiple severe allergies and it's the only flour she is allowed, they're getting desperate). If anyone knows where they can get some please let me know.

Thank you xx",2,,allergi-,England,https://twitter.com/LynneCoverdale,,,
20079,@Danford2013,2020-04-05,Birch tree pollen is extremely allergy provoking. Birch are now coming into season and they are abundant.,2,,allergi-,England,https://twitter.com/Danford2013,,,
20097,@ilikeithaught,2020-04-05,"as a vegan with a tomato allergy, 23 and it’s a lot better than i thought it would be lol",2,https://x.com/mainedcm/status/1246681125289779200/photo/1,allergi-,England,https://twitter.com/ilikeithaught,,,
20098,@CatwomanDoris,2020-04-05,Extreme allergies?,2,,allergi-,England,https://twitter.com/CatwomanDoris,,,
20099,@megomerrett,2020-04-05,"I know there aren’t, wasn’t arguing, because I know people who aren’t allowed to leave their home but can’t get a delivery slot. Local greengrocers help but nothing addresses struggle to locate specific foods for ranges of allergies.",2,,allergi-,England,https://twitter.com/megomerrett,,,
20117,@TheAdukeWorld,2020-04-04,"After enjoying my entire life allergy free, I just discovered I am allergic to pollen.

POLLENS!!!! 

LORD GOD, why me? 

How do I get to dress sexy in the summer?

I don't deserve this.",,,allergi-,England,https://twitter.com/TheAdukeWorld,,,
20118,@LittleMeThatter,2020-04-04,Comes to the evening again....and allergies start up...again. when you get The tickle on the back of your throat and you really have to stop your tongue from rubbing it. Arrghh  #LivingWithAllergies,,,allergi-,England,https://twitter.com/LittleMeThatter,,,
20134,@tankslapper,2020-04-04,Dust allergy? Just a thought,1,,allergi-,England,https://twitter.com/tankslapper,,,
20135,@LittleMeThatter,2020-04-04,Allergies suck!,1,,allergi-,England,https://twitter.com/LittleMeThatter,,,
20153,@fqxzmn,2020-04-04,Try ezede. I makan ni. I pun allergy but i suka kucing.,1,,allergi-,England,https://twitter.com/fqxzmn,,,
20154,@GoldenFramesuk,2020-04-03,"@NutriBulletUK
 while bfing a 5month with allergies I’ve recent had to use your Nutripro1000 to make oat milk. Not anymore. Just finished using it, while I was away from it and turned off, the base randomly turned on and caught on fire!! Wow that could have been a very sad story",1,,allergi-,England,https://twitter.com/GoldenFramesuk,,,
20155,@NHSwhistleblowr,2020-04-02, Can't imagine what you mean. Most popular culture has passed me by. ,1,,allergi-,England,https://twitter.com/NHSwhistleblowr,,,
20187,@JonesChristinaJ,2020-04-02,Important overview of the research looking at food allergy and anxiety over the last two decades. Access this month whilst free!!,2,https://x.com/ProfGRoberts/status/1245691031816998914/photo/1,allergi-,England,https://twitter.com/JonesChristinaJ,,,
20188,@feednewport247,2020-04-01,"If you have allergies please let us know 

We have gluten free bread available 

#feednewport @ Feed Newport CIC https://instagram.com/p/B-dBXvEBH46/?igshid=1oh76mz6jy4lh…",2,,allergi-,England,https://twitter.com/feednewport247,,,
20189,@SNLPlumbing,2020-04-01,Man likes nuts  hope none of your followers have an allergy ,2,,allergi-,England,https://twitter.com/SNLPlumbing,,,
20190,@IndurOutdoor,2020-04-01,"Had to pop into Asda this morning for some eggs
Due to dust allergy I had to sneeze
OMG-All looked at me like I’ve just come off the boat straight from Wuhan
Had to get out quick B4 Mob Justice",2,,allergi-,England,https://twitter.com/IndurOutdoor,,,
20191,@sharonmbowles,2020-03-31,"Oh yes, you need to know for sure. (I’m on my allergy preaching mode for obvious reasons!)",2,,allergi-,England,https://twitter.com/sharonmbowles,,,
20210,@sharonmbowles,2020-03-31,"Could well be. Have you had a full allergy test for all allergens? The team at Addenbrookes are great, Jacob got retested there last month.",3,,allergi-,England,https://twitter.com/sharonmbowles,,,
20211,@sharonmbowles,2020-03-31,"If you have any form of nut allergy, it is unsafe for you to eat them any in either cooked or raw form. I seriously would avoid. If you had a reaction the next one could be worse. Better safe than sorry!",3,,allergi-,England,https://twitter.com/sharonmbowles,,,
20212,@sharonmbowles,2020-03-31,"Are you ok? I’ve never actually heard that cooking nuts would help avoid an allergic reaction, who told you this? (Interested party here, Jacob has multiple allergies)",3,,allergi-,England,https://twitter.com/sharonmbowles,,,
